,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Sex_F,Sex_I,Sex_M,Rings
3077,0.7039174005466142,0.6128493950771797,0.5687351676983919,0.6660332956845547,0.6270944225983986,0.6243529805858782,0.5400226330974514,0,0,1,0.6747753442237537
3207,0.3412921348314607,0.33702842839263364,0.3884848534591431,0.31938542656731805,0.30465512469656736,0.26080906894915173,0.3027210672766913,0,1,0,0.7976210480381632
2026,0.4676207105982388,0.3935276238154835,0.5453152811882457,0.4343832656227788,0.4106243113587207,0.3837896963386059,0.3907337397468792,1,0,0,0.6430545678489118
2555,0.19932432432432434,0.19327731092436973,0.20804310322023226,0.19454045209394277,0.2007809802426681,0.17052871006082335,0.15829324109209983,0,1,0,0.5217485836016843
2035,0.6528621317947162,0.625067048095834,0.7140916269087227,0.6719825637406285,0.6535527065959104,0.5967046109009386,0.5221404223839073,0,0,1,0.6430545678489118
722,0.45915578499848175,0.4543178973717146,0.49920887292823485,0.5268226208855143,0.4628073695392927,0.422553650331761,0.5714169032020063,0,0,1,0.7976210480381632
3030,0.4020270270270271,0.364741641337386,0.34614981625516505,0.3683060601854382,0.3908372558329515,0.29404987344311784,0.3158260826891973,0,1,0,0.7035414528076518
3609,0.45915578499848175,0.38381309970796834,0.36717030509922627,0.4666511842401039,0.4910621375255143,0.40062778488351425,0.3395805805362894,1,0,0,0.6430545678489118
3085,0.09019131491041604,0.07437868764527086,0.13734622260859244,0.09514983161240115,0.1037425800779088,0.08447273520622921,0.07310960111442572,0,1,0,0.5217485836016843
1843,0.2787731551776496,0.2523988318731748,0.30502552315145537,0.2352681779885323,0.2529184616957689,0.168420386768539,0.21152997108246216,0,1,0,0.6076913094232076
1623,0.47616155481324013,0.4543178973717146,0.49920887292823485,0.44915945002225616,0.475577599911146,0.33243059808015935,0.4086329169093205,1,0,0,0.6430545678489118
3708,0.6832675372001216,0.6624351868406938,0.7140916269087227,0.6524401164991155,0.5898302792751212,0.621559715334736,0.5576203574465554,1,0,0,0.6430545678489118
655,0.12359550561797751,0.10298587520114427,0.18974576297662807,0.12075741855833275,0.12231779027608039,0.10789252897792584,0.10488202987062166,0,0,1,0.5677239467995044
252,0.529000911023383,0.48632218844984804,0.5221381183761757,0.516487360930477,0.5260887232648523,0.42861970662275123,0.43933040757530123,1,0,0,0.7298620293288682
1429,0.021219252960826,0.01907145837058227,0.05983362229187504,0.02129059855641011,0.023323696277356767,0.014664850886148061,0.012214084044444436,0,1,0,0.317166639890098
2228,0.37868205283935624,0.3553847070743191,0.6162836351864006,0.3865756847357233,0.35277210232310324,0.3339503893545366,0.3491970765640084,1,0,0,0.7298620293288682
397,0.3268675979350137,0.33702842839263364,0.4765330256126957,0.3453763555166956,0.32908235904435457,0.32477996307822626,0.3146455999628567,0,0,1,0.6076913094232076
2730,0.24051017309444284,0.20734251147267416,0.24577871588887137,0.21220043543552172,0.2342587578225409,0.18495499611916083,0.16875363953220987,0,1,0,0.5217485836016843
2214,0.27220619495900394,0.2445914536027177,0.36717030509922627,0.28596613909062185,0.2619177024789182,0.25217690007967597,0.27816487427694686,1,0,0,0.6076913094232076
483,0.5022395991497115,0.49722867870552473,0.49920887292823485,0.49483079962957444,0.47156989952963696,0.422553650331761,0.3981510927436554,1,0,0,0.8698104670225342
3408,0.22240358335863958,0.22933428690625185,0.24577871588887137,0.2227607519978262,0.2437050500639205,0.15658888058190107,0.1895789607756189,0,1,0,0.5677239467995044
1166,0.5657455208017006,0.5306633291614518,0.5221381183761757,0.5053829392469166,0.4835260537045837,0.4725335153145229,0.42411636951087495,1,0,0,0.6430545678489118
1775,0.3486182812025509,0.31038798498122644,0.30502552315145537,0.3183412809825626,0.29056298235287,0.29162191440249763,0.3110913162700133,0,1,0,0.6076913094232076
3877,0.6231399939265109,0.5887716788843196,0.8671227103923574,0.6893907557303027,0.570593425339494,0.6552288538907622,0.5441082365412294,1,0,0,0.7976210480381632
2596,0.5380731855450956,0.49722867870552473,0.4765330256126957,0.47338588857410374,0.4508334023442834,0.4393011111069565,0.38539369774832616,1,0,0,0.6076913094232076
1942,0.5941011235955057,0.565170749150724,0.5221381183761757,0.5780215628147458,0.59557670796253,0.4673981007579965,0.4281990146110927,0,0,1,0.6430545678489118
554,0.3486182812025509,0.3553847070743191,0.3884848534591431,0.3471816346371624,0.3687845364479906,0.32014708879162357,0.23245620107169093,0,1,0,0.6430545678489118
358,0.8341937443061039,0.8086298349126883,0.8153063722351417,0.9207687730667056,0.7519437329059495,0.7258495050289994,0.7829214140465863,0,0,1,0.8357914165751058
2400,0.2921348314606742,0.2523988318731748,0.28494064551835263,0.2824322347762093,0.2599355121933907,0.20851040735216816,0.2966738658310232,0,1,0,0.7541245993652368
2929,0.5564454904342545,0.565170749150724,0.5453152811882457,0.5470398266197974,0.5702986173105608,0.45769348461293746,0.4307411025494662,0,1,0,0.7035414528076518
671,0.3710522320072882,0.33702842839263364,0.5221381183761757,0.37238221795884835,0.3307811565762321,0.32323927847906647,0.3378699648663084,1,0,0,0.8357914165751058
2709,0.8229198299423018,0.780976220275344,0.8411163977375286,0.7958005711499279,0.7346773971323372,0.7812759558236899,0.5981019327494109,1,0,0,0.7298620293288682
2986,0.42605526875189803,0.38381309970796834,0.6162836351864006,0.5836228358105692,0.5472811248895542,0.5660681219972273,0.47581543004569143,0,0,1,0.7541245993652368
4023,0.10628606134224114,0.08814589665653497,0.1718507915569858,0.09773582275205707,0.1001459083599406,0.08880758204958736,0.08426880273962921,0,1,0,0.5217485836016843
3674,0.529000911023383,0.4755348948089874,0.5687351676983919,0.5232249181068047,0.5113197719386983,0.47572924055338917,0.41795639054289524,1,0,0,0.7298620293288682
2030,0.5200045551169147,0.5082543655760177,0.5687351676983919,0.5343063070463826,0.5279541098480721,0.5015490234945903,0.41382519467475143,0,0,1,0.6747753442237537
3449,0.4020270270270271,0.364741641337386,0.3884848534591431,0.43078584826642147,0.45427602095404584,0.3578274476546916,0.33213751050091234,0,0,1,0.5677239467995044
211,0.16185848770118436,0.1417843733237976,0.24577871588887137,0.1533747731861018,0.1598475956836323,0.13740671327247184,0.14154148500098088,0,0,1,0.5677239467995044
3993,0.7785833586395384,0.8510042314798258,0.9197126263708054,0.8550473379014344,0.779743508254312,0.6612091047557271,0.7218330178847416,0,0,1,0.7298620293288682
1486,0.529000911023383,0.48632218844984804,0.5453152811882457,0.5097062469509317,0.4868122019738665,0.4921803180554588,0.4271801287594745,1,0,0,0.6430545678489118
1784,0.4179699362283633,0.3935276238154835,0.4541163705704861,0.4099902258137708,0.4161097734618502,0.3658556927801196,0.3441221048039163,0,0,1,0.6076913094232076
2932,0.5657455208017006,0.48632218844984804,0.49920887292823485,0.4737299857780215,0.4393458423458643,0.4686845474926698,0.399731821887079,0,0,1,0.6747753442237537
1970,0.6832675372001216,0.625067048095834,0.49920887292823485,0.5964371285860174,0.552116870764085,0.5157495317954186,0.5454667779584551,0,0,1,0.7035414528076518
3463,0.5845733373823262,0.5535490792061505,0.5923928480087245,0.6342439365130407,0.5697086938973321,0.5261228065785464,0.6015582549989844,0,0,1,0.7035414528076518
1359,0.5472213786820529,0.565170749150724,0.4541163705704861,0.4880732468321382,0.46483927979732403,0.4143983535868975,0.4542928583482308,0,0,1,0.6747753442237537
2097,0.2657151533556028,0.2523988318731748,0.20804310322023226,0.24769805593105823,0.22998010540953134,0.22167122429410238,0.23923436523169073,0,0,1,0.5677239467995044
1139,0.49347099908897657,0.5193992490613266,0.5687351676983919,0.4512759617928927,0.475577599911146,0.40201521145551056,0.3746045889725857,1,0,0,0.6430545678489118
541,0.28541603401153964,0.2932236724477025,0.34614981625516505,0.2726008215306025,0.2554389977977404,0.2398444965336673,0.24725003179176663,1,0,0,0.7035414528076518
773,0.30580018220467664,0.26837117825853746,0.43196504500912714,0.29340619403362866,0.2643817279994903,0.34598971347108515,0.23245620107169093,0,0,1,0.6430545678489118
3549,0.3710522320072882,0.31038798498122644,0.3884848534591431,0.3214687410898284,0.32093247584786144,0.25823416585251063,0.2899530284648526,0,1,0,0.6430545678489118
3806,0.2657151533556028,0.22188449848024316,0.26518785611989887,0.24271545216656987,0.26142307687209787,0.19983471150249932,0.204336775016461,0,1,0,0.6076913094232076
602,0.22240358335863958,0.20734251147267416,0.28494064551835263,0.20007385473551884,0.20019294146256553,0.17781202512700853,0.18428618902258623,1,0,0,0.7541245993652368
839,0.3486182812025509,0.2932236724477025,0.30502552315145537,0.30886736438841467,0.31088011821780026,0.24604817577487215,0.2750230795888004,0,1,0,0.6430545678489118
4167,0.3710522320072882,0.33702842839263364,0.3884848534591431,0.3415499707841524,0.35439483905470615,0.2972720409519969,0.2762818424109483,0,0,1,0.6430545678489118
1912,0.5022395991497115,0.4543178973717146,0.4765330256126957,0.4231827780740924,0.41829050715609717,0.3556226160945445,0.37893802629052237,0,1,0,0.6747753442237537
3885,0.24669754023686608,0.2523988318731748,0.30502552315145537,0.2352681779885323,0.24936188779847543,0.20563816278581956,0.21860984122923968,0,1,0,0.5677239467995044
2303,0.5022395991497115,0.48632218844984804,0.36717030509922627,0.475963630992663,0.45117845302392434,0.4814551034338372,0.4034084867687776,1,0,0,0.7035414528076518
1041,0.6832675372001216,0.7673282078788961,0.8671227103923574,0.6781942084233804,0.6559709668006667,0.5339877407736905,0.566540166800194,1,0,0,0.6747753442237537
195,0.3710522320072882,0.38381309970796834,0.5221381183761757,0.4164288788334662,0.4135559220034623,0.33924328592428976,0.3821724496221991,0,0,1,0.7298620293288682
3680,0.5564454904342545,0.5769116157101137,0.5687351676983919,0.5240436452757032,0.48714000028404075,0.5015490234945903,0.45626971569524954,1,0,0,0.6430545678489118
4094,0.5941011235955057,0.6624351868406938,0.6162836351864006,0.6272226820241941,0.6165226621520775,0.52794291039988,0.49355346365204855,0,0,1,0.7541245993652368
1435,0.21651989067719407,0.20734251147267416,0.24577871588887137,0.19054134383756577,0.21737922956061587,0.14317419374214785,0.15418457875286815,0,1,0,0.46759667106160613
2509,0.25296082599453384,0.22933428690625185,0.24577871588887137,0.24840588799707414,0.2716853976069441,0.22352037562519134,0.1940612193895508,0,1,0,0.5217485836016843
174,0.07531126632250228,0.053817271589486855,0.0741965506937246,0.058607146751611036,0.061912545840518154,0.0754784955698672,0.04818927375712037,0,1,0,0.46759667106160613
2655,0.442453689644701,0.4133142618749627,0.4765330256126957,0.4186251848295469,0.43405753480054654,0.3407481273911692,0.3378699648663084,0,0,1,0.5677239467995044
3725,0.36349832979046465,0.3280290839740151,0.5221381183761757,0.4882427451927631,0.485499528798345,0.4445941337112123,0.3848577289305618,0,0,1,0.6430545678489118
1932,0.5751214697843912,0.5769116157101137,0.5923928480087245,0.5169818162531816,0.4322851978512743,0.42390534266691093,0.47871350559563125,1,0,0,0.7035414528076518
3646,0.334041907075615,0.2848203111031646,0.3884848534591431,0.2759715252918418,0.28638706278751735,0.2151394230142132,0.2531816518071414,0,1,0,0.6430545678489118
2342,0.09019131491041604,0.07437868764527086,0.1718507915569858,0.08169007203427614,0.08286570326867292,0.0754784955698672,0.07310960111442572,0,1,0,0.5217485836016843
2500,0.3412921348314607,0.3553847070743191,0.3884848534591431,0.3860052736843491,0.3122033686841095,0.3414993301718548,0.33213751050091234,1,0,0,0.7298620293288682
2260,0.45076677801396914,0.49722867870552473,0.6162836351864006,0.4512759617928927,0.3908372558329515,0.381659558102964,0.4592272255256961,0,0,1,0.6747753442237537
2731,0.24669754023686608,0.22933428690625185,0.28494064551835263,0.2180140511108486,0.2190493519906203,0.17262463073395956,0.204336775016461,0,1,0,0.6076913094232076
764,0.5564454904342545,0.5193992490613266,0.4765330256126957,0.5465589551065804,0.4539325442289193,0.5297599266681037,0.4592272255256961,1,0,0,0.7766310211571312
1155,0.5380731855450956,0.5082543655760177,0.49920887292823485,0.5302455390913363,0.5457640661857411,0.48777812292566775,0.38753398191972316,1,0,0,0.6076913094232076
1293,0.4020270270270271,0.37421777221526914,0.4100855629090796,0.3437677833672929,0.3243804791115982,0.3131356476170816,0.3087109406502483,0,1,0,0.6747753442237537
1420,0.7568706346796235,0.7139281244412659,0.5923928480087245,0.6859552946611217,0.6581154995974188,0.5875392468086207,0.5797928388393137,1,0,0,0.7035414528076518
3229,0.613384451867598,0.6007509386733416,0.6893110353269079,0.5854840376001373,0.5071841155581674,0.5678238700445668,0.5350085324512398,1,0,0,0.7298620293288682
1378,0.5751214697843912,0.5887716788843196,0.49920887292823485,0.5905873725979177,0.5758825963439267,0.5507371172126772,0.4921268994919134,1,0,0,0.6747753442237537
3043,0.49347099908897657,0.46486679778294293,0.4541163705704861,0.40350159488105664,0.3980058747971163,0.31937176230159403,0.3735174468781261,0,0,1,0.6747753442237537
203,0.4179699362283633,0.4438881935753024,0.5923928480087245,0.43222657854120683,0.3777857764054818,0.3414993301718548,0.41382519467475143,1,0,0,0.7541245993652368
3287,0.45076677801396914,0.49722867870552473,0.4100855629090796,0.3928232727953881,0.38281092717930637,0.3270843208943575,0.3378699648663084,0,0,1,0.7298620293288682
1249,0.22836319465532956,0.16657726920555457,0.28494064551835263,0.21726002146054493,0.24110530656696116,0.17986672182764082,0.17737499845632926,0,1,0,0.46759667106160613
819,0.18824020649863346,0.20734251147267416,0.2267258479939651,0.20268304991679406,0.21288433527021794,0.18596457692965293,0.16556777457286795,0,1,0,0.5677239467995044
567,0.2787731551776496,0.2523988318731748,0.3884848534591431,0.26852904747669887,0.26536313799529376,0.26251882814245064,0.1984955302160472,0,1,0,0.7298620293288682
4075,0.442453689644701,0.4755348948089874,0.49920887292823485,0.4195386447641085,0.4375878125373605,0.3526723857119385,0.3503200214866388,0,0,1,0.6076913094232076
954,0.3560203461888855,0.34614696942606826,0.3884848534591431,0.37005567496887576,0.3942437213621873,0.29324164278563186,0.29606590697759244,0,0,1,0.6076913094232076
2678,0.5657455208017006,0.4755348948089874,0.49920887292823485,0.5608959601895518,0.638641157606758,0.41916508447607786,0.38806815998221533,0,0,1,0.5677239467995044
3149,0.7354615851806863,0.6879432624113475,0.8153063722351417,0.7867193977435845,0.6168024259502999,0.5495491185437613,0.7904858976637661,1,0,0,0.9415679380062307
3945,0.07531126632250228,0.06579653137850884,0.15437715395680435,0.0705747088954221,0.06663347175487018,0.08152538434334972,0.05867339018316704,0,1,0,0.5217485836016843
2895,0.4342165198906773,0.4033613445378151,0.32543185411615705,0.35831342840427155,0.3596350999712808,0.3339503893545366,0.304523949851264,0,1,0,0.6747753442237537
673,0.3560203461888855,0.3553847070743191,0.49920887292823485,0.33993258812954996,0.317459846578343,0.29324164278563186,0.2966738658310232,0,0,1,0.9005015730318723
260,0.4342165198906773,0.5306633291614518,0.5221381183761757,0.47183592619143416,0.4477199693782678,0.39784583081234404,0.3981510927436554,1,0,0,0.7035414528076518
3517,0.7354615851806863,0.7403897729304488,0.6162836351864006,0.6992209728209335,0.719152300411533,0.5672389186589357,0.5331795342712219,1,0,0,0.7035414528076518
2473,0.5657455208017006,0.5193992490613266,0.6162836351864006,0.5922836522176026,0.5260887232648523,0.5852368786462077,0.4592272255256961,1,0,0,0.7766310211571312
1859,0.3941694503492256,0.4033613445378151,0.43196504500912714,0.3943305063978747,0.36720421155746963,0.3369798808799566,0.3821724496221991,0,1,0,0.6747753442237537
2847,0.5845733373823262,0.5887716788843196,0.4100855629090796,0.5235524846326167,0.5655676767325083,0.4123472168278959,0.38753398191972316,0,0,1,0.6076913094232076
366,0.5022395991497115,0.5082543655760177,0.4765330256126957,0.4575964806172922,0.4792315854303358,0.3570932445506047,0.4034084867687776,0,0,1,0.7035414528076518
2005,0.22836319465532956,0.19327731092436973,0.26518785611989887,0.2180140511108486,0.25493619373288157,0.1939489143300879,0.17112484308096795,0,1,0,0.5677239467995044
926,0.27220619495900394,0.2445914536027177,0.24577871588887137,0.27709065064315475,0.3104382091364045,0.22993514121865852,0.19702262839610787,0,1,0,0.5677239467995044
1666,0.5472213786820529,0.5193992490613266,0.5221381183761757,0.4875645779008013,0.4470261315819861,0.43863728161198123,0.4733937924245537,1,0,0,0.6430545678489118
2425,0.49347099908897657,0.4755348948089874,0.5923928480087245,0.4730416683464901,0.4222689790231512,0.42592892213898237,0.3981510927436554,0,1,0,0.7541245993652368
3300,0.5657455208017006,0.5887716788843196,0.7642874305042376,0.5312215169650647,0.48187736565515715,0.4426128980771421,0.5258326713570862,1,0,0,0.8172883020556516
3951,0.3197692074096569,0.3553847070743191,0.32543185411615705,0.3647945619255464,0.2779126811654669,0.34449610263420727,0.3603498556625502,1,0,0,0.7541245993652368
3032,0.42605526875189803,0.4133142618749627,0.4765330256126957,0.3852440826655428,0.3576256395092579,0.3362237600955591,0.3735174468781261,0,1,0,0.6430545678489118
2900,0.45076677801396914,0.4438881935753024,0.4541163705704861,0.40647412687282686,0.4142866634975102,0.3694764521134466,0.3620083846583274,1,0,0,0.6430545678489118
3647,0.3486182812025509,0.31038798498122644,0.3884848534591431,0.2775376859982274,0.2599355121933907,0.24692821215595948,0.27312976323684895,0,1,0,0.6076913094232076
2677,0.5657455208017006,0.5306633291614518,0.5923928480087245,0.5146723597525015,0.5442441722806384,0.4673981007579965,0.37079287844792513,1,0,0,0.6430545678489118
2032,0.5472213786820529,0.46486679778294293,0.4541163705704861,0.49027447368407306,0.4719047430765227,0.4178058885216307,0.43428785238469675,0,0,1,0.7298620293288682
737,0.4020270270270271,0.38381309970796834,0.3884848534591431,0.3679167045969581,0.3316283964473254,0.3687536948731035,0.34355599750309607,1,0,0,0.7298620293288682
2031,0.5380731855450956,0.4755348948089874,0.4541163705704861,0.4399305576654367,0.43086383183183574,0.3737985561421534,0.37947802097422206,1,0,0,0.6747753442237537
1595,0.4099605223200729,0.37421777221526914,0.5221381183761757,0.3922573293711929,0.36482522643477344,0.34971002660038136,0.3603498556625502,0,0,1,0.6430545678489118
3639,0.28541603401153964,0.2369032719470767,0.26518785611989887,0.2316235340510024,0.24628684194561754,0.1757458810575605,0.204336775016461,0,1,0,0.6076913094232076
410,0.5200045551169147,0.5887716788843196,0.5687351676983919,0.5308962892138589,0.4897570947452329,0.46288173794533444,0.47871350559563125,0,0,1,0.7976210480381632
3570,0.5022395991497115,0.5193992490613266,0.5687351676983919,0.510038060662319,0.5424165312229324,0.3578274476546916,0.41795639054289524,0,0,1,0.6430545678489118
2427,0.09410112359550564,0.07884856070087609,0.18974576297662807,0.09663145612422311,0.11326468976974642,0.08152538434334972,0.08426880273962921,0,0,1,0.5217485836016843
3477,0.23439872456726396,0.20734251147267416,0.32543185411615705,0.21726002146054493,0.23372671575858528,0.19983471150249932,0.16636688599685862,0,1,0,0.5217485836016843
3578,0.5380731855450956,0.5306633291614518,0.5923928480087245,0.5255157692593159,0.5116369707487747,0.46932711967659024,0.4493323129318201,1,0,0,0.6747753442237537
431,0.5380731855450956,0.5193992490613266,0.5221381183761757,0.5083779270624997,0.47724082172426385,0.40062778488351425,0.4641359584708969,0,0,1,0.8855303442532073
3038,0.47616155481324013,0.4543178973717146,0.43196504500912714,0.4149615132940288,0.4021171114467155,0.31626120959895315,0.3848577289305618,0,1,0,0.6430545678489118
3499,0.529000911023383,0.5193992490613266,0.5687351676983919,0.5015432460943083,0.5119540378541206,0.392954287406412,0.4281990146110927,1,0,0,0.6430545678489118
1974,0.7039174005466142,0.6751296263186125,0.5221381183761757,0.6185042731760165,0.6134396004927603,0.42592892213898237,0.5418403128986601,0,0,1,0.6747753442237537
3845,0.30580018220467664,0.2848203111031646,0.30502552315145537,0.27305141481994116,0.25943841917805965,0.2478067299162486,0.26549284854346455,0,0,1,0.7035414528076518
4057,0.7143562101427269,0.6751296263186125,0.6647468874740168,0.745465357110642,0.686620739770859,0.6590375728272527,0.6220964291463195,1,0,0,0.7035414528076518
3795,0.6832675372001216,0.6879432624113475,0.6162836351864006,0.6687935242208352,0.6151225595479604,0.507747183312032,0.6330835101355974,0,0,1,0.7298620293288682
1538,0.18281202550865472,0.16657726920555457,0.18974576297662807,0.15128759398551914,0.1645617426029381,0.11305624038533509,0.13104309086854896,0,1,0,0.5217485836016843
3796,0.6832675372001216,0.6879432624113475,0.7896956658704299,0.6799226737520232,0.6270944225983986,0.5560675648160881,0.5797928388393137,1,0,0,0.7035414528076518
627,0.21071211661099304,0.21455390666905058,0.26518785611989887,0.20862389652465635,0.22071126353898593,0.16201794729009747,0.1895789607756189,1,0,0,0.6076913094232076
1895,0.48477831764348617,0.48632218844984804,0.5221381183761757,0.43814487947227476,0.42262941923949565,0.3694764521134466,0.4158932783102382,0,0,1,0.7035414528076518
1823,0.8005997570604312,0.780976220275344,0.7896956658704299,0.8109110170793394,0.7529222805328037,0.6590375728272527,0.7390927522994813,0,0,1,0.7035414528076518
233,0.10628606134224114,0.10298587520114427,0.18974576297662807,0.11160946378071561,0.1198908469054026,0.1065835649387715,0.09482174780058195,0,1,0,0.5677239467995044
2597,0.5380731855450956,0.49722867870552473,0.49920887292823485,0.5725500978166991,0.5796823380918239,0.5027916625003576,0.4292167259519222,1,0,0,0.6076913094232076
212,0.25296082599453384,0.2445914536027177,0.30502552315145537,0.25659321463993817,0.2564426714184911,0.21419850714734648,0.23245620107169093,1,0,0,0.7298620293288682
2716,0.16698299423018528,0.13588414089039869,0.2267258479939651,0.1653409172534812,0.19183982885331108,0.12913335091517397,0.12925636089346473,0,1,0,0.5217485836016843
1148,0.5022395991497115,0.4755348948089874,0.4765330256126957,0.4971852251384062,0.5466746404637284,0.402708044143909,0.36531450308104635,0,0,1,0.6076913094232076
924,0.2657151533556028,0.22933428690625185,0.28494064551835263,0.2551987479401855,0.26142307687209787,0.2017781175227237,0.21152997108246216,0,1,0,0.5217485836016843
295,0.12359550561797751,0.10298587520114427,0.2267258479939651,0.12009111142900264,0.12070318220680266,0.11935972137392284,0.10488202987062166,0,1,0,0.5217485836016843
11,0.27220619495900394,0.2848203111031646,0.32543185411615705,0.26852904747669887,0.2643817279994903,0.21888342161677005,0.25252586139356936,0,0,1,0.6747753442237537
2098,0.3268675979350137,0.2848203111031646,0.28494064551835263,0.30011059337401286,0.2845182152145348,0.23265789614146007,0.3027210672766913,0,0,1,0.6076913094232076
411,0.5110841178256909,0.5306633291614518,0.36717030509922627,0.47767831774833724,0.4587255518220521,0.42187700738266865,0.41898609724553726,0,0,1,0.7766310211571312
674,0.3560203461888855,0.34614696942606826,0.49920887292823485,0.4217269794160527,0.3312049555429389,0.3185955155405741,0.3767743170017263,1,0,0,0.9284644126943351
1811,0.6329714546006682,0.649859943977591,0.6893110353269079,0.6855252643611847,0.6761578238866053,0.6142680038860712,0.5318057745481652,0,0,1,0.7035414528076518
1606,0.4342165198906773,0.4233863758269264,0.4100855629090796,0.3973365407574291,0.37545145520819645,0.3622172963197828,0.3603498556625502,0,1,0,0.6747753442237537
2811,0.7895535985423626,0.7673282078788961,0.6893110353269079,0.8785353088226847,0.9018605577069685,0.795694628841739,0.6397985623475595,0,0,1,0.6430545678489118
1203,0.8005997570604312,0.780976220275344,0.6647468874740168,0.7601117235918367,0.7541442583038395,0.6271400864369918,0.6080128304572286,1,0,0,0.7298620293288682
3527,0.17745976313392042,0.1539424280350438,0.24577871588887137,0.1506887447259904,0.15504353009356336,0.12306754125038928,0.137211769857248,0,1,0,0.5677239467995044
1095,0.334041907075615,0.2848203111031646,0.32543185411615705,0.2910092615357944,0.3006087486088194,0.25130582145964864,0.24592272593976017,0,1,0,0.5217485836016843
741,0.18824020649863346,0.16020025031289112,0.24577871588887137,0.16819679620614816,0.16322368335463067,0.171578202524979,0.14154148500098088,1,0,0,0.6076913094232076
42,0.07891740054661403,0.06579653137850884,0.08917193850544018,0.07765791640885233,0.0898217088651233,0.09164399795154098,0.06117479314142114,0,1,0,0.46759667106160613
1097,0.3412921348314607,0.33702842839263364,0.3884848534591431,0.3604801331596247,0.40878495858426817,0.26761601204108976,0.29240551074572335,0,1,0,0.6076913094232076
829,0.25296082599453384,0.2369032719470767,0.32543185411615705,0.25356718614978396,0.2716853976069441,0.20851040735216816,0.21720259528659383,0,1,0,0.5677239467995044
2871,0.20498026116003645,0.17968889683532988,0.2267258479939651,0.17271874791727593,0.173096579648086,0.1532880191531029,0.16154504465337102,0,1,0,0.5677239467995044
3991,0.7039174005466142,0.6128493950771797,0.6404030666520418,0.6394476875332851,0.5964354571224226,0.5471693121444738,0.5095837044669378,0,0,1,0.6430545678489118
286,0.4179699362283633,0.4438881935753024,0.5221381183761757,0.38923217457360704,0.3695730160239432,0.34822423589320506,0.3378699648663084,0,0,1,0.6747753442237537
630,0.334041907075615,0.31038798498122644,0.34614981625516505,0.30546465549981006,0.3157141049605273,0.2924323250627893,0.2505536133264032,0,1,0,0.6430545678489118
3270,0.5845733373823262,0.5306633291614518,0.4100855629090796,0.4479225532738555,0.3938661932896864,0.37451652450053,0.3767743170017263,1,0,0,0.7541245993652368
1137,0.49347099908897657,0.4755348948089874,0.5453152811882457,0.5189573145155956,0.552116870764085,0.42525492132286113,0.39550977075120114,1,0,0,0.6747753442237537
2764,0.45076677801396914,0.5082543655760177,0.49920887292823485,0.4745896917110036,0.5055874538981114,0.3694764521134466,0.3805568983496161,0,1,0,0.6430545678489118
3902,0.03032948679016095,0.02711722987067167,0.02107951112300085,0.02663419667597679,0.030724715410437847,0.025356457382079596,0.016295730956853063,0,1,0,0.4016509932916933
294,0.5380731855450956,0.5769116157101137,0.7140916269087227,0.5154977503083857,0.44074889366951137,0.3922530595569835,0.511920320445495,0,0,1,0.9662493295350156
1494,0.5751214697843912,0.5535490792061505,0.5221381183761757,0.5126887574014709,0.49334039519040346,0.4478865881362502,0.38753398191972316,0,0,1,0.6747753442237537
4043,0.5022395991497115,0.49722867870552473,0.43196504500912714,0.4711462501531757,0.4535888938432746,0.41712547589377197,0.41382519467475143,1,0,0,0.6076913094232076
4047,0.5751214697843912,0.5535490792061505,0.4765330256126957,0.4973531883351645,0.4956116319552904,0.432640402868594,0.41898609724553726,0,0,1,0.7035414528076518
237,0.017119647737625268,0.016627927766851423,0.04614047503027781,0.019878360502704518,0.01921117098795556,0.017545274757787048,0.012214084044444436,0,1,0,0.317166639890098
3450,0.4099605223200729,0.4543178973717146,0.3884848534591431,0.3939539630031915,0.39462100918646364,0.3474801765273409,0.32228135508087846,1,0,0,0.5677239467995044
881,0.64287883389007,0.6374038977293045,0.5687351676983919,0.6260237125924194,0.5700037068708407,0.5236911621284989,0.5395677465959753,0,0,1,0.6430545678489118
187,0.5941011235955057,0.5887716788843196,0.6647468874740168,0.6180516740202697,0.5424165312229324,0.5719102429888563,0.5165780378732392,1,0,0,0.6747753442237537
2683,0.5845733373823262,0.5769116157101137,0.6647468874740168,0.6182025585781784,0.6405519517421074,0.5351926573772263,0.48352476641324577,0,0,1,0.7035414528076518
2644,0.3560203461888855,0.3280290839740151,0.3884848534591431,0.32829753709911924,0.3624359078902543,0.27850168748120097,0.24592272593976017,0,1,0,0.6076913094232076
2719,0.18824020649863346,0.1539424280350438,0.20804310322023226,0.15248193023584794,0.157800067201982,0.11305624038533509,0.14154148500098088,0,1,0,0.46759667106160613
2451,0.17745976313392042,0.1539424280350438,0.24577871588887137,0.16332773419711627,0.15573555828358088,0.16947611713076619,0.14154148500098088,0,0,1,0.6747753442237537
1782,0.4099605223200729,0.31038798498122644,0.5923928480087245,0.482974739046737,0.47757300098353783,0.4366428225915894,0.4148598609154004,0,0,1,0.6747753442237537
147,0.11049954448830855,0.09297335955658857,0.20804310322023226,0.1194230668429046,0.12550805565326803,0.13152216582375456,0.10878709749485661,0,1,0,0.6430545678489118
157,0.6231399939265109,0.5535490792061505,0.8153063722351417,0.656986595736891,0.5460677041577351,0.48714764223822116,0.7328396096562185,0,0,1,0.8172883020556516
